"","Date","Troop","AggressorID","VictimID","ResultWLDU","winner","loser"
"38878",2017-10-20,"pt","hect","disn",1,"hect","disn"
"38879",2017-10-20,"pt","hect","damo",1,"hect","damo"
"38880",2017-10-20,"rst","kiss","katn",1,"kiss","katn"
"38881",2017-10-20,"pt","lia","howz",1,"lia","howz"
"38882",2017-10-20,"pt","lia","herm",1,"lia","herm"
"38883",2017-10-20,"rst","ligh","grub",1,"ligh","grub"
"38884",2017-10-20,"pt","lisa","daff",1,"lisa","daff"
"38885",2017-10-20,"rbm","lore","gats",1,"lore","gats"
"38886",2017-10-20,"rbm","lore","cact",1,"lore","cact"
"38887",2017-10-20,"rbm","lore","gizm",1,"lore","gizm"
"38888",2017-10-20,"rbm","lore","wood",1,"lore","wood"
"38889",2017-10-20,"rbm","macy","gizm",1,"macy","gizm"
"38890",2017-10-20,"rbm","macy","pino",1,"macy","pino"
"38891",2017-10-20,"pt","mori","puzz",1,"mori","puzz"
"38892",2017-10-20,"pt","mori","bilb",1,"mori","bilb"
"38893",2017-10-20,"pt","mori","tyle",1,"mori","tyle"
"38894",2017-10-20,"pt","nige","rock",1,"nige","rock"
"38895",2017-10-20,"rbm","oreo","dori",1,"oreo","dori"
"38896",2017-10-20,"rbm","panc","rodr",1,"panc","rodr"
"38897",2017-10-20,"rbm","panc","egon",1,"panc","egon"
"38898",2017-10-20,"rbm","panc","swaz",1,"panc","swaz"
"38899",2017-10-20,"rbm","panc","razo",1,"panc","razo"
"38900",2017-10-20,"rbm","panc","balu",1,"panc","balu"
"38901",2017-10-20,"rbm","pean","dire",1,"pean","dire"
"38902",2017-10-20,"rst","pris","cycl",1,"pris","cycl"
"38903",2017-10-20,"rst","pris","bone",1,"pris","bone"
"38904",2017-10-20,"rbm","razo","lore",1,"razo","lore"
"38905",2017-10-20,"rbm","saff","coco",1,"saff","coco"
"38906",2017-10-20,"rbm","saff","fent",1,"saff","fent"
"38907",2017-10-20,"rbm","saff","coco",1,"saff","coco"
"38908",2017-10-20,"rbm","saff","fent",1,"saff","fent"
"38909",2017-10-20,"rbm","sarg","fina",1,"sarg","fina"
"38910",2017-10-20,"rbm","sash","spoc",1,"sash","spoc"
"38911",2017-10-20,"rbm","sash","lucy",1,"sash","lucy"
"38912",2017-10-20,"pt","schm","timm",1,"schm","timm"
"38913",2017-10-20,"rbm","socr","wolo",1,"socr","wolo"
"38914",2017-10-20,"rbm","socr","sash",1,"socr","sash"
"38915",2017-10-20,"rbm","socr","gizm",1,"socr","gizm"
"38916",2017-10-20,"rbm","socr","lucy",1,"socr","lucy"
"38917",2017-10-20,"rbm","socr","caba",1,"socr","caba"
"38918",2017-10-20,"rbm","socr","fina",1,"socr","fina"
"38919",2017-10-20,"rbm","socr","pean",1,"socr","pean"
"38920",2017-10-20,"rbm","socr","caba",1,"socr","caba"
"38921",2017-10-20,"rbm","spoc","fina",1,"spoc","fina"
"38922",2017-10-20,"pt","tarz","bilb",1,"tarz","bilb"
"38923",2017-10-20,"pt","tita","howz",1,"tita","howz"
"38924",2017-10-20,"pt","turt","tita",1,"turt","tita"
"38925",2017-10-20,"pt","turt","lisa",1,"turt","lisa"
"38926",2017-10-20,"pt","tyva","puzz",1,"tyva","puzz"
"38927",2017-10-20,"pt","tyva","herm",1,"tyva","herm"
"38928",2017-10-20,"pt","tyva","turt",1,"tyva","turt"
"38929",2017-10-20,"pt","tyva","brie",1,"tyva","brie"
"38930",2017-10-20,"pt","tyva","brie",1,"tyva","brie"
"38931",2017-10-20,"rst","vect","elto",1,"vect","elto"
"38932",2017-10-20,"rbm","wolo","pean",1,"wolo","pean"
"38933",2017-10-20,"rst","pris","cycl",2,"cycl","pris"
"38934",2017-10-20,"rbm","fina","holl",2,"holl","fina"
"38935",2017-10-20,"rbm","socr","lucy",2,"lucy","socr"
"38936",2017-10-20,"rbm","cola","cind",3,"cind","cola"
"38937",2017-10-21,"pt","luxe","turt",1,"luxe","turt"
"38938",2017-10-21,"pt","mori","tita",1,"mori","tita"
"38939",2017-10-21,"pt","mori","turt",1,"mori","turt"
"38940",2017-10-21,"rst","podg","glue",1,"podg","glue"
"38941",2017-10-21,"pt","tyva","turt",1,"tyva","turt"
"38942",2017-10-23,"rst","alla","emil",1,"alla","emil"
"38943",2017-10-23,"rst","arag","elto",1,"arag","elto"
"38944",2017-10-23,"rst","arag","elto",1,"arag","elto"
"38945",2017-10-23,"rst","arwe","katn",1,"arwe","katn"
"38946",2017-10-23,"rst","bone","vect",1,"bone","vect"
"38947",2017-10-23,"rbm","coco","balu",1,"coco","balu"
"38948",2017-10-23,"rbm","coco","guge",1,"coco","guge"
"38949",2017-10-23,"rbm","cola","balu",1,"cola","balu"
"38950",2017-10-23,"rst","dart","ligh",1,"dart","ligh"
"38951",2017-10-23,"rst","dart","pupi",1,"dart","pupi"
"38952",2017-10-23,"rst","deso","emil",1,"deso","emil"
"38953",2017-10-23,"rbm","fent","pean",1,"fent","pean"
"38954",2017-10-23,"rbm","gizm","dire",1,"gizm","dire"
"38955",2017-10-23,"rst","glue","amy",1,"glue","amy"
"38956",2017-10-23,"rst","glue","amy",1,"glue","amy"
"38957",2017-10-23,"rst","grub","bone",1,"grub","bone"
"38958",2017-10-23,"rst","grub","torn",1,"grub","torn"
"38959",2017-10-23,"rst","gunt","amy",1,"gunt","amy"
"38960",2017-10-23,"rst","kiss","torn",1,"kiss","torn"
"38961",2017-10-23,"rbm","lore","panc",1,"lore","panc"
"38962",2017-10-23,"rbm","lucy","fina",1,"lucy","fina"
"38963",2017-10-23,"rst","peet","pupi",1,"peet","pupi"
"38964",2017-10-23,"rst","peet","dice",1,"peet","dice"
"38965",2017-10-23,"rst","peet","amy",1,"peet","amy"
"38966",2017-10-23,"rst","podg","arag",1,"podg","arag"
"38967",2017-10-23,"rst","podg","loki",1,"podg","loki"
"38968",2017-10-23,"rst","podg","deso",1,"podg","deso"
"38969",2017-10-23,"rst","pris","emil",1,"pris","emil"
"38970",2017-10-23,"rst","pris","peet",1,"pris","peet"
"38971",2017-10-23,"rst","pris","peet",1,"pris","peet"
"38972",2017-10-23,"rst","pris","dart",1,"pris","dart"
"38973",2017-10-23,"rst","pris","kumq",1,"pris","kumq"
"38974",2017-10-23,"rst","pris","podg",1,"pris","podg"
"38975",2017-10-23,"rst","prof","emil",1,"prof","emil"
"38976",2017-10-23,"rst","pupi","kumq",1,"pupi","kumq"
"38977",2017-10-23,"rst","pupi","trip",1,"pupi","trip"
"38978",2017-10-23,"rst","pupi","kumq",1,"pupi","kumq"
"38979",2017-10-23,"rbm","razo","fent",1,"razo","fent"
"38980",2017-10-23,"rbm","saff","fina",1,"saff","fina"
"38981",2017-10-23,"rbm","saff","lucy",1,"saff","lucy"
"38982",2017-10-23,"rbm","saff","coco",1,"saff","coco"
"38983",2017-10-23,"rbm","saff","cola",1,"saff","cola"
"38984",2017-10-23,"rbm","sash","coco",1,"sash","coco"
"38985",2017-10-23,"rbm","sash","cola",1,"sash","cola"
"38986",2017-10-23,"rbm","sash","coco",1,"sash","coco"
"38987",2017-10-23,"pt","tyva","schm",1,"tyva","schm"
"38988",2017-10-23,"rst","wall","bone",1,"wall","bone"
"38989",2017-10-23,"rst","wall","yoda",1,"wall","yoda"
"38990",2017-10-23,"rst","wall","bone",1,"wall","bone"
"38991",2017-10-23,"rst","zool","wall",1,"zool","wall"
"38992",2017-10-23,"rst","zool","grub",1,"zool","grub"
"38993",2017-10-23,"rst","pupi","arag",2,"arag","pupi"
"38994",2017-10-23,"rbm","coco","fina",2,"fina","coco"
"38995",2017-10-23,"pt","nige","mori",2,"mori","nige"
"38996",2017-10-23,"pt","rock","mori",2,"mori","rock"
"38997",2017-10-24,"pt","band","puck",1,"band","puck"
"38998",2017-10-24,"rst","bone","emil",1,"bone","emil"
"38999",2017-10-24,"pt","brie","disn",1,"brie","disn"
"39000",2017-10-24,"pt","brie","turt",1,"brie","turt"
"39001",2017-10-24,"rbm","caba","octo",1,"caba","octo"
"39002",2017-10-24,"rbm","caba","wood",1,"caba","wood"
"39003",2017-10-24,"rbm","caba","guge",1,"caba","guge"
"39004",2017-10-24,"rbm","cind","pean",1,"cind","pean"
"39005",2017-10-24,"rbm","coco","lore",1,"coco","lore"
"39006",2017-10-24,"rbm","coco","wood",1,"coco","wood"
"39007",2017-10-24,"rbm","coco","wolo",1,"coco","wolo"
"39008",2017-10-24,"rbm","cola","omni",1,"cola","omni"
"39009",2017-10-24,"rbm","cola","omni",1,"cola","omni"
"39010",2017-10-24,"rbm","egon","wood",1,"egon","wood"
"39011",2017-10-24,"rbm","fent","lore",1,"fent","lore"
"39012",2017-10-24,"rbm","fent","cola",1,"fent","cola"
"39013",2017-10-24,"rbm","fina","oreo",1,"fina","oreo"
"39014",2017-10-24,"rbm","flyn","oreo",1,"flyn","oreo"
"39015",2017-10-24,"rbm","flyn","fent",1,"flyn","fent"
"39016",2017-10-24,"pt","gord","lia",1,"gord","lia"
"39017",2017-10-24,"pt","gord","herm",1,"gord","herm"
"39018",2017-10-24,"pt","gord","herm",1,"gord","herm"
"39019",2017-10-24,"rst","laya","katn",1,"laya","katn"
"39020",2017-10-24,"rbm","lore","wolo",1,"lore","wolo"
"39021",2017-10-24,"rbm","lore","dire",1,"lore","dire"
"39022",2017-10-24,"rbm","lore","pean",1,"lore","pean"
"39023",2017-10-24,"rbm","lore","guge",1,"lore","guge"
"39024",2017-10-24,"rbm","lucy","guge",1,"lucy","guge"
"39025",2017-10-24,"rbm","lucy","pean",1,"lucy","pean"
"39026",2017-10-24,"rbm","lucy","fina",1,"lucy","fina"
"39027",2017-10-24,"rbm","lucy","guge",1,"lucy","guge"
"39028",2017-10-24,"rbm","lucy","guge",1,"lucy","guge"
"39029",2017-10-24,"rbm","lucy","guge",1,"lucy","guge"
"39030",2017-10-24,"pt","mori","dodg",1,"mori","dodg"
"39031",2017-10-24,"pt","mori","nige",1,"mori","nige"
"39032",2017-10-24,"pt","mori","pumb",1,"mori","pumb"
"39033",2017-10-24,"pt","nige","puck",1,"nige","puck"
"39034",2017-10-24,"rbm","panc","cola",1,"panc","cola"
"39035",2017-10-24,"rst","peet","dart",1,"peet","dart"
"39036",2017-10-24,"pt","puck","shel",1,"puck","shel"
"39037",2017-10-24,"pt","rock","tucs",1,"rock","tucs"
"39038",2017-10-24,"rbm","rodr","saff",1,"rodr","saff"
"39039",2017-10-24,"rbm","saff","lore",1,"saff","lore"
"39040",2017-10-24,"rbm","saff","funk",1,"saff","funk"
"39041",2017-10-24,"rbm","saff","pean",1,"saff","pean"
"39042",2017-10-24,"rbm","saff","dori",1,"saff","dori"
"39043",2017-10-24,"rbm","saff","coco",1,"saff","coco"
"39044",2017-10-24,"rbm","saff","coco",1,"saff","coco"
"39045",2017-10-24,"rbm","saff","lore",1,"saff","lore"
"39046",2017-10-24,"rbm","saff","holl",1,"saff","holl"
"39047",2017-10-24,"rbm","saff","lore",1,"saff","lore"
"39048",2017-10-24,"rbm","saff","holl",1,"saff","holl"
"39049",2017-10-24,"rbm","sarg","lore",1,"sarg","lore"
"39050",2017-10-24,"rbm","sarg","lore",1,"sarg","lore"
"39051",2017-10-24,"rbm","sarg","guge",1,"sarg","guge"
"39052",2017-10-24,"rbm","sash","cind",1,"sash","cind"
"39053",2017-10-24,"rbm","sash","cind",1,"sash","cind"
"39054",2017-10-24,"rbm","sash","holl",1,"sash","holl"
"39055",2017-10-24,"rbm","sash","gizm",1,"sash","gizm"
"39056",2017-10-24,"rbm","sash","caba",1,"sash","caba"
"39057",2017-10-24,"rbm","sash","saff",1,"sash","saff"
"39058",2017-10-24,"pt","schm","mori",1,"schm","mori"
"39059",2017-10-24,"pt","shel","turt",1,"shel","turt"
"39060",2017-10-24,"rbm","socr","cola",1,"socr","cola"
"39061",2017-10-24,"rbm","socr","dire",1,"socr","dire"
"39062",2017-10-24,"rbm","socr","cola",1,"socr","cola"
"39063",2017-10-24,"rbm","spoc","coco",1,"spoc","coco"
"39064",2017-10-24,"rbm","spoc","saff",1,"spoc","saff"
"39065",2017-10-24,"rbm","swee","dire",1,"swee","dire"
"39066",2017-10-24,"rbm","swee","pean",1,"swee","pean"
"39067",2017-10-24,"rbm","swee","pean",1,"swee","pean"
"39068",2017-10-24,"rbm","swee","sarg",1,"swee","sarg"
"39069",2017-10-24,"pt","tyva","brie",1,"tyva","brie"
"39070",2017-10-24,"pt","tyva","bilb",1,"tyva","bilb"
"39071",2017-10-24,"pt","tyva","brie",1,"tyva","brie"
"39072",2017-10-24,"pt","tyva","schm",1,"tyva","schm"
"39073",2017-10-24,"rst","wall","bone",1,"wall","bone"
"39074",2017-10-25,"rbm","balu","swee",1,"balu","swee"
"39075",2017-10-25,"pt","bilb","daff",1,"bilb","daff"
"39076",2017-10-25,"pt","brie","luxe",1,"brie","luxe"
"39077",2017-10-25,"rbm","cind","oreo",1,"cind","oreo"
"39078",2017-10-25,"rbm","cola","gizm",1,"cola","gizm"
"39079",2017-10-25,"rbm","fina","balu",1,"fina","balu"
"39080",2017-10-25,"rbm","flyn","macy",1,"flyn","macy"
"39081",2017-10-25,"pt","gord","stru",1,"gord","stru"
"39082",2017-10-25,"pt","lia","turt",1,"lia","turt"
"39083",2017-10-25,"pt","lia","herm",1,"lia","herm"
"39084",2017-10-25,"rbm","macy","pean",1,"macy","pean"
"39085",2017-10-25,"pt","mori","nobo",1,"mori","nobo"
"39086",2017-10-25,"pt","mori","nobo",1,"mori","nobo"
"39087",2017-10-25,"pt","need","polk",1,"need","polk"
"39088",2017-10-25,"pt","need","shel",1,"need","shel"
"39089",2017-10-25,"pt","need","gord",1,"need","gord"
"39090",2017-10-25,"pt","need","howz",1,"need","howz"
"39091",2017-10-25,"pt","need","howz",1,"need","howz"
"39092",2017-10-25,"pt","nife","puzz",1,"nife","puzz"
"39093",2017-10-25,"pt","nige","lisa",1,"nige","lisa"
"39094",2017-10-25,"pt","nige","schm",1,"nige","schm"
"39095",2017-10-25,"pt","nige","bilb",1,"nige","bilb"
"39096",2017-10-25,"pt","nige","bilb",1,"nige","bilb"
"39097",2017-10-25,"pt","nobo","gord",1,"nobo","gord"
"39098",2017-10-25,"pt","nobo","turt",1,"nobo","turt"
"39099",2017-10-25,"pt","nobo","need",1,"nobo","need"
"39100",2017-10-25,"rbm","panc","oreo",1,"panc","oreo"
"39101",2017-10-25,"pt","piec","need",1,"piec","need"
"39102",2017-10-25,"pt","puck","disn",1,"puck","disn"
"39103",2017-10-25,"pt","pumb","nife",1,"pumb","nife"
"39104",2017-10-25,"rbm","sash","pean",1,"sash","pean"
"39105",2017-10-25,"rbm","sash","cola",1,"sash","cola"
"39106",2017-10-25,"pt","schm","band",1,"schm","band"
"39107",2017-10-25,"pt","schm","tita",1,"schm","tita"
"39108",2017-10-25,"pt","shel","bilb",1,"shel","bilb"
"39109",2017-10-25,"rbm","socr","cola",1,"socr","cola"
"39110",2017-10-25,"rbm","spoc","gats",1,"spoc","gats"
"39111",2017-10-25,"rbm","spoc","caba",1,"spoc","caba"
"39112",2017-10-25,"pt","stru","herm",1,"stru","herm"
"39113",2017-10-25,"rbm","swee","omni",1,"swee","omni"
"39114",2017-10-25,"rbm","swee","caba",1,"swee","caba"
"39115",2017-10-25,"pt","timm","polk",1,"timm","polk"
"39116",2017-10-25,"pt","timm","polk",1,"timm","polk"
"39117",2017-10-25,"pt","timm","bilb",1,"timm","bilb"
"39118",2017-10-25,"pt","tita","luxe",1,"tita","luxe"
"39119",2017-10-25,"pt","tita","gord",1,"tita","gord"
"39120",2017-10-25,"pt","turt","nife",1,"turt","nife"
"39121",2017-10-25,"pt","tyva","puzz",1,"tyva","puzz"
"39122",2017-10-25,"pt","tyva","polk",1,"tyva","polk"
"39123",2017-10-25,"pt","tyva","need",1,"tyva","need"
"39124",2017-10-25,"pt","tyva","polk",1,"tyva","polk"
"39125",2017-10-25,"pt","tyva","lia",1,"tyva","lia"
"39126",2017-10-25,"pt","tyva","luxe",1,"tyva","luxe"
"39127",2017-10-25,"pt","tyva","luxe",1,"tyva","luxe"
"39128",2017-10-25,"pt","tyva","lisa",1,"tyva","lisa"
"39129",2017-10-25,"pt","tyva","lia",1,"tyva","lia"
"39130",2017-10-25,"pt","tyva","tucs",1,"tyva","tucs"
"39131",2017-10-25,"pt","tyva","polk",1,"tyva","polk"
"39132",2017-10-25,"pt","tyva","lisa",1,"tyva","lisa"
"39133",2017-10-25,"pt","tyva","lia",1,"tyva","lia"
"39134",2017-10-25,"rbm","wolo","dori",1,"wolo","dori"
"39135",2017-10-25,"rbm","oreo","daen",2,"daen","oreo"
"39136",2017-10-26,"rbm","cind","balu",1,"cind","balu"
"39137",2017-10-26,"rbm","cind","dire",1,"cind","dire"
"39138",2017-10-26,"rbm","cind","oreo",1,"cind","oreo"
"39139",2017-10-26,"rbm","coco","fina",1,"coco","fina"
"39140",2017-10-26,"rbm","coco","lore",1,"coco","lore"
"39141",2017-10-26,"rbm","coco","lucy",1,"coco","lucy"
"39142",2017-10-26,"rbm","cola","pean",1,"cola","pean"
"39143",2017-10-26,"rbm","cola","gizm",1,"cola","gizm"
"39144",2017-10-26,"rbm","cola","oreo",1,"cola","oreo"
"39145",2017-10-26,"rbm","cola","lore",1,"cola","lore"
"39146",2017-10-26,"rbm","egon","cind",1,"egon","cind"
"39147",2017-10-26,"rbm","egon","magn",1,"egon","magn"
"39148",2017-10-26,"rbm","fent","fina",1,"fent","fina"
"39149",2017-10-26,"rbm","fina","oreo",1,"fina","oreo"
"39150",2017-10-26,"rbm","fina","wolo",1,"fina","wolo"
"39151",2017-10-26,"rbm","flyn","egon",1,"flyn","egon"
"39152",2017-10-26,"rbm","funk","omni",1,"funk","omni"
"39153",2017-10-26,"rst","glue","arwe",1,"glue","arwe"
"39154",2017-10-26,"rbm","guge","fina",1,"guge","fina"
"39155",2017-10-26,"rst","gunt","tear",1,"gunt","tear"
"39156",2017-10-26,"rbm","holl","daen",1,"holl","daen"
"39157",2017-10-26,"rst","laya","laur",1,"laya","laur"
"39158",2017-10-26,"rst","loki","gunt",1,"loki","gunt"
"39159",2017-10-26,"rbm","lore","cind",1,"lore","cind"
"39160",2017-10-26,"rbm","lucy","funk",1,"lucy","funk"
"39161",2017-10-26,"rbm","octo","dire",1,"octo","dire"
"39162",2017-10-26,"rbm","oreo","dire",1,"oreo","dire"
"39163",2017-10-26,"rbm","oreo","holl",1,"oreo","holl"
"39164",2017-10-26,"rbm","oreo","daen",1,"oreo","daen"
"39165",2017-10-26,"rbm","panc","saff",1,"panc","saff"
"39166",2017-10-26,"rst","peet","arwe",1,"peet","arwe"
"39167",2017-10-26,"rst","peet","emil",1,"peet","emil"
"39168",2017-10-26,"rst","peet","cycl",1,"peet","cycl"
"39169",2017-10-26,"rst","peet","arag",1,"peet","arag"
"39170",2017-10-26,"rst","peet","cycl",1,"peet","cycl"
"39171",2017-10-26,"rbm","phoe","octo",1,"phoe","octo"
"39172",2017-10-26,"rst","podg","glue",1,"podg","glue"
"39173",2017-10-26,"rst","pris","arwe",1,"pris","arwe"
"39174",2017-10-26,"rst","pris","laya",1,"pris","laya"
"39175",2017-10-26,"rbm","saff","cola",1,"saff","cola"
"39176",2017-10-26,"rbm","saff","cola",1,"saff","cola"
"39177",2017-10-26,"rbm","sarg","saff",1,"sarg","saff"
"39178",2017-10-26,"rbm","sash","phoe",1,"sash","phoe"
"39179",2017-10-26,"rbm","sash","spoc",1,"sash","spoc"
"39180",2017-10-26,"rbm","sash","cact",1,"sash","cact"
"39181",2017-10-26,"rbm","sash","phoe",1,"sash","phoe"
"39182",2017-10-26,"rbm","sash","gizm",1,"sash","gizm"
"39183",2017-10-26,"rbm","sash","cind",1,"sash","cind"
"39184",2017-10-26,"rbm","socr","lore",1,"socr","lore"
"39185",2017-10-26,"rbm","socr","lore",1,"socr","lore"
"39186",2017-10-26,"rbm","socr","lore",1,"socr","lore"
"39187",2017-10-26,"rbm","socr","lore",1,"socr","lore"
"39188",2017-10-26,"rbm","socr","lucy",1,"socr","lucy"
"39189",2017-10-26,"rbm","socr","lore",1,"socr","lore"
"39190",2017-10-26,"rbm","spoc","funk",1,"spoc","funk"
"39191",2017-10-26,"pt","timm","dodg",1,"timm","dodg"
"39192",2017-10-26,"pt","tyva","pumb",1,"tyva","pumb"
"39193",2017-10-26,"rst","vect","emil",1,"vect","emil"
"39194",2017-10-26,"rst","wall","bone",1,"wall","bone"
"39195",2017-10-26,"rbm","wolo","dire",1,"wolo","dire"
"39196",2017-10-26,"rbm","wolo","dire",1,"wolo","dire"
"39197",2017-10-26,"rbm","wolo","dire",1,"wolo","dire"
"39198",2017-10-26,"rbm","xavi","panc",1,"xavi","panc"
"39199",2017-10-26,"rst","yoda","bone",1,"yoda","bone"
"39200",2017-10-27,"pt","band","tucs",1,"band","tucs"
"39201",2017-10-27,"pt","band","piec",1,"band","piec"
"39202",2017-10-27,"pt","band","luxe",1,"band","luxe"
"39203",2017-10-27,"rbm","cact","caba",1,"cact","caba"
"39204",2017-10-27,"rst","dart","loki",1,"dart","loki"
"39205",2017-10-27,"rst","dart","grub",1,"dart","grub"
"39206",2017-10-27,"rst","dart","grub",1,"dart","grub"
"39207",2017-10-27,"rbm","flyn","egon",1,"flyn","egon"
"39208",2017-10-27,"rbm","flyn","egon",1,"flyn","egon"
"39209",2017-10-27,"rst","gunt","yoda",1,"gunt","yoda"
"39210",2017-10-27,"rst","katn","dice",1,"katn","dice"
"39211",2017-10-27,"pt","lisa","howz",1,"lisa","howz"
"39212",2017-10-27,"pt","luxe","disn",1,"luxe","disn"
"39213",2017-10-27,"pt","mori","nige",1,"mori","nige"
"39214",2017-10-27,"pt","mori","tucs",1,"mori","tucs"
"39215",2017-10-27,"pt","nige","need",1,"nige","need"
"39216",2017-10-27,"pt","nobo","polk",1,"nobo","polk"
"39217",2017-10-27,"rst","peet","dart",1,"peet","dart"
"39218",2017-10-27,"rst","peet","laya",1,"peet","laya"
"39219",2017-10-27,"rst","peet","trip",1,"peet","trip"
"39220",2017-10-27,"rst","peet","torn",1,"peet","torn"
"39221",2017-10-27,"rst","podg","peet",1,"podg","peet"
"39222",2017-10-27,"rst","podg","peet",1,"podg","peet"
"39223",2017-10-27,"rst","podg","pupi",1,"podg","pupi"
"39224",2017-10-27,"rst","podg","trip",1,"podg","trip"
"39225",2017-10-27,"pt","polk","gord",1,"polk","gord"
"39226",2017-10-27,"pt","polk","disn",1,"polk","disn"
"39227",2017-10-27,"rst","pris","podg",1,"pris","podg"
"39228",2017-10-27,"rst","pris","podg",1,"pris","podg"
"39229",2017-10-27,"rst","pris","trip",1,"pris","trip"
"39230",2017-10-27,"rst","pris","arag",1,"pris","arag"
"39231",2017-10-27,"rst","pris","arwe",1,"pris","arwe"
"39232",2017-10-27,"pt","rock","tucs",1,"rock","tucs"
"39233",2017-10-27,"rbm","saff","cact",1,"saff","cact"
"39234",2017-10-27,"pt","tarz","piec",1,"tarz","piec"
"39235",2017-10-27,"pt","timm","polk",1,"timm","polk"
"39236",2017-10-27,"pt","tita","gord",1,"tita","gord"
"39237",2017-10-27,"pt","tita","bilb",1,"tita","bilb"
"39238",2017-10-27,"pt","tita","bilb",1,"tita","bilb"
"39239",2017-10-27,"pt","tyva","polk",1,"tyva","polk"
"39240",2017-10-27,"pt","tyva","nige",1,"tyva","nige"
"39241",2017-10-27,"rst","vect","torn",1,"vect","torn"
"39242",2017-10-27,"rst","vect","torn",1,"vect","torn"
"39243",2017-10-27,"rst","wall","podg",1,"wall","podg"
"39244",2017-10-27,"rst","wall","peet",1,"wall","peet"
"39245",2017-10-27,"rst","yoda","pris",1,"yoda","pris"
"39246",2017-10-27,"pt","nobo","herm",2,"herm","nobo"
"39247",2017-10-29,"rst","arwe","katn",1,"arwe","katn"
"39248",2017-10-29,"rst","arwe","katn",1,"arwe","katn"
"39249",2017-10-29,"rst","arwe","laya",1,"arwe","laya"
"39250",2017-10-29,"rst","dart","kumq",1,"dart","kumq"
"39251",2017-10-29,"rst","dart","elto",1,"dart","elto"
"39252",2017-10-29,"rst","dart","kumq",1,"dart","kumq"
"39253",2017-10-29,"rst","peet","eve",1,"peet","eve"
"39254",2017-10-29,"rst","peet","dice",1,"peet","dice"
"39255",2017-10-29,"rst","podg","kumq",1,"podg","kumq"
"39256",2017-10-29,"rst","podg","dart",1,"podg","dart"
"39257",2017-10-29,"rst","podg","dice",1,"podg","dice"
"39258",2017-10-29,"rst","pris","katn",1,"pris","katn"
"39259",2017-10-29,"rst","pris","cycl",1,"pris","cycl"
"39260",2017-10-29,"rst","pris","dart",1,"pris","dart"
"39261",2017-10-29,"rst","pris","arwe",1,"pris","arwe"
"39262",2017-10-29,"pt","tyva","brie",1,"tyva","brie"
"39263",2017-10-30,"rst","bone","cycl",1,"bone","cycl"
"39264",2017-10-30,"rbm","caba","dire",1,"caba","dire"
"39265",2017-10-30,"rbm","cind","gizm",1,"cind","gizm"
"39266",2017-10-30,"rbm","coco","cind",1,"coco","cind"
"39267",2017-10-30,"rbm","coco","dori",1,"coco","dori"
"39268",2017-10-30,"rbm","coco","pean",1,"coco","pean"
"39269",2017-10-30,"rbm","cola","sarg",1,"cola","sarg"
"39270",2017-10-30,"rbm","cola","guge",1,"cola","guge"
"39271",2017-10-30,"pt","disn","howz",1,"disn","howz"
"39272",2017-10-30,"rbm","dori","flyn",1,"dori","flyn"
"39273",2017-10-30,"rbm","fina","oreo",1,"fina","oreo"
"39274",2017-10-30,"rbm","funk","socr",1,"funk","socr"
"39275",2017-10-30,"pt","gord","turt",1,"gord","turt"
"39276",2017-10-30,"pt","gord","hect",1,"gord","hect"
"39277",2017-10-30,"pt","hect","turt",1,"hect","turt"
"39278",2017-10-30,"rst","laya","pupi",1,"laya","pupi"
"39279",2017-10-30,"pt","lia","gord",1,"lia","gord"
"39280",2017-10-30,"pt","lia","disn",1,"lia","disn"
"39281",2017-10-30,"pt","lia","howz",1,"lia","howz"
"39282",2017-10-30,"pt","lia","howz",1,"lia","howz"
"39283",2017-10-30,"rbm","lucy","gats",1,"lucy","gats"
"39284",2017-10-30,"rbm","lucy","gizm",1,"lucy","gizm"
"39285",2017-10-30,"rbm","lucy","holl",1,"lucy","holl"
"39286",2017-10-30,"rbm","macy","balu",1,"macy","balu"
"39287",2017-10-30,"pt","nobo","polk",1,"nobo","polk"
"39288",2017-10-30,"rbm","oreo","dori",1,"oreo","dori"
"39289",2017-10-30,"rbm","panc","cola",1,"panc","cola"
"39290",2017-10-30,"rbm","panc","razo",1,"panc","razo"
"39291",2017-10-30,"rst","podg","pupi",1,"podg","pupi"
"39292",2017-10-30,"rst","pris","glue",1,"pris","glue"
"39293",2017-10-30,"rst","pris","glue",1,"pris","glue"
"39294",2017-10-30,"pt","puzz","shum",1,"puzz","shum"
"39295",2017-10-30,"rbm","saff","phoe",1,"saff","phoe"
"39296",2017-10-30,"rbm","saff","gizm",1,"saff","gizm"
"39297",2017-10-30,"rbm","sash","cind",1,"sash","cind"
"39298",2017-10-30,"rbm","sash","guge",1,"sash","guge"
"39299",2017-10-30,"rbm","sash","cind",1,"sash","cind"
"39300",2017-10-30,"rbm","sash","swee",1,"sash","swee"
"39301",2017-10-30,"rbm","sash","socr",1,"sash","socr"
"39302",2017-10-30,"rbm","socr","octo",1,"socr","octo"
"39303",2017-10-30,"rbm","socr","cact",1,"socr","cact"
"39304",2017-10-30,"rbm","socr","octo",1,"socr","octo"
"39305",2017-10-30,"rbm","socr","cola",1,"socr","cola"
"39306",2017-10-30,"rbm","socr","fina",1,"socr","fina"
"39307",2017-10-30,"rbm","socr","guge",1,"socr","guge"
"39308",2017-10-30,"rbm","spoc","cola",1,"spoc","cola"
